repo,commit_sha,full_message
react-native,5f65f21668e619d50ed8bc4d81fb7c6e3dfd9605,"Update changelog for 0.73.0-rc.4 (#41349)

Summary: Pull Request resolved: https://github.com/facebook/react-native/pull/41349

Reviewed By: fkgozali

Differential Revision: D51081295

Pulled By: lunaleaps

fbshipit-source-id: 02f9ecbeb922186cd7745772260380586f1a9561"
react-native,97647d11841c9c97632617fe770439e3acb689ea,"for 0.70.14 (#41177)

Summary:
[Internal] Changelog for 0.70.14

Pull Request resolved: https://github.com/facebook/react-native/pull/41177

Reviewed By: cortinico

Differential Revision: D50610159

Pulled By: lunaleaps

fbshipit-source-id: badd37c8b51ff5d45e328d1ac06eb8e996035506"
react-native,14eb4c9cde21ad8b6e79fc61b593982397154161,"Add changelog for 0.71.14 (#40863)

Summary:
Adds changelog for the 0.71.14 version.

## Changelog:

<!-- Help reviewers and the release process by writing your own changelog entry.

Pick one each for the category and type tags:

[ANDROID|GENERAL|IOS|INTERNAL] [BREAKING|ADDED|CHANGED|DEPRECATED|REMOVED|FIXED|SECURITY] - Message

For more details, see:
https://reactnative.dev/contributing/changelogs-in-pull-requests
-->

[INTERNAL] [CHANGED] - Add 0.71.14 changelog

Pull Request resolved: https://github.com/facebook/react-native/pull/40863

Reviewed By: robhogan

Differential Revision: D50228147

Pulled By: huntie

fbshipit-source-id: cb6ad2abac53825a935205fb7646d8fa32ba8302"
react-native,f41fb76920d824530cae9554a31bbb2f2d33015c,"Add changelog for 0.72.6 [skip ci] (#40868)

Summary:
Add changelog for 0.72.6.

Changelog: [Internal]

Pull Request resolved: https://github.com/facebook/react-native/pull/40868

Reviewed By: robhogan

Differential Revision: D50228177

Pulled By: huntie

fbshipit-source-id: e16df90d2aae012593f2e845486baa3bf3ed34ab"
react-native,7f96840daa5b7a4e46b96a777c7b3d4ef678bfef,"Add changelog for 0.73-rc.0 / rc.1

Summary:
Adds changelog for 0.73-rc.0 / rc.1.

Command run (before heavy manual edits):

```
npx rnx-kit/rn-changelog-generator --base v0.72.5 --compare v0.73.0-rc.0 \
  --repo ~/Development/forks/react-native --changelog ~/Development/forks/react-native/CHANGELOG.md --token $GITHUB_TOKEN
```

Changelog: [Internal]

Reviewed By: NickGerleman

Differential Revision: D49884534

fbshipit-source-id: a92e21f0b362dba135f5b95f24007dc933f22a56"
react-native,87d2ea9c364c7ea393d11718c195dfe580c916ef,"Add 0.72.5 changelog (#39628)

Summary:
Adds changelog for the 0.72.5 patch.

Changelog:
[Internal] [Changed] - Add 0.72.5 changelog

Pull Request resolved: https://github.com/facebook/react-native/pull/39628

Reviewed By: cipolleschi

Differential Revision: D49594657

Pulled By: huntie

fbshipit-source-id: 275092c73bc786a5ec2c1a6a736b2f991fd8ae86"
react-native,f4f6c581728a7af77ae4d8aed8cc04e9b8c1266b,"Add 0.71.13 changelog (#39102)

Summary:
Adds changelog for the 0.71.13 patch.

[Internal] [Changed] - Add 0.71.13 changelog

Pull Request resolved: https://github.com/facebook/react-native/pull/39102

Reviewed By: cipolleschi

Differential Revision: D48557426

Pulled By: huntie

fbshipit-source-id: d3055ec9fdc5a40ce20aa98663a8046eec89d313"
react-native,29258729add03e2a15826e8d815fe3c16b83aabd,"Add 0.72.4 changelog (#38986)

Summary:
Adds changelog for the 0.72.4 patch.

## Changelog:

<!-- Help reviewers and the release process by writing your own changelog entry.

Pick one each for the category and type tags:

[ANDROID|GENERAL|IOS|INTERNAL] [BREAKING|ADDED|CHANGED|DEPRECATED|REMOVED|FIXED|SECURITY] - Message

For more details, see:
https://reactnative.dev/contributing/changelogs-in-pull-requests
-->

[Internal] [Changed] - Add 0.72.4 changelog

Pull Request resolved: https://github.com/facebook/react-native/pull/38986

Reviewed By: cipolleschi

Differential Revision: D48310875

Pulled By: huntie

fbshipit-source-id: e7993ba28892b481aca3bad18479c870e659b007"
react-native,97ac793a1411a210916fcb3e63a59f541489b5cf,"Add 0.70.13 changelog (#38662)

Summary:
Adds changelog for the new 0.70.13 patch.

## Changelog:

<!-- Help reviewers and the release process by writing your own changelog entry. For an example, see:
https://reactnative.dev/contributing/changelogs-in-pull-requests
-->

[Internal] [Changed] - Add 0.70.13 changelog

Pull Request resolved: https://github.com/facebook/react-native/pull/38662

Test Plan: N/A

Reviewed By: cortinico

Differential Revision: D47865844

Pulled By: rshest

fbshipit-source-id: d9a8633baec0a9e08c63d458d4d3b601bfd997fd"
react-native,404831753a9f3367d100b18d06f9a1613b95c3f6,"add 0.72.3 changelog (#38312)

Summary:
Adds changelog for new patch.

## Changelog:

<!-- Help reviewers and the release process by writing your own changelog entry. For an example, see:
https://reactnative.dev/contributing/changelogs-in-pull-requests
-->

[Internal] [Changed] - add changelog entry for 0.72.3

Pull Request resolved: https://github.com/facebook/react-native/pull/38312

Test Plan: N/A

Reviewed By: cortinico

Differential Revision: D47402979

Pulled By: lunaleaps

fbshipit-source-id: c126ed5af26301a4f21a15a186db9b178d70b2ae"
react-native,6f853cc44540e1bf4cceea4123d0e394d24aa9bd,"add 0.72.2 changelog (#38286)

Summary:
Adds changelog for new patch.

## Changelog:

<!-- Help reviewers and the release process by writing your own changelog entry. For an example, see:
https://reactnative.dev/contributing/changelogs-in-pull-requests
-->

[Internal] [Changed] - add changelog entry for 0.72.2

Pull Request resolved: https://github.com/facebook/react-native/pull/38286

Test Plan: N/A

Reviewed By: cortinico, GijsWeterings

Differential Revision: D47364735

Pulled By: rshest

fbshipit-source-id: 8c884915aedb13929949a1a8bd72c389aa83d102"
react-native,5846be0e83dfe3c89c15c61c0a6a7355452a7317,"Add Changelog for 0.69.12 and 0.70.12 (#38185)

Summary:
This PR adds the changelog for 0.69.12 and 0.70.12

## Changelog:

[Internal] [Changed] - Add changelog for 0.69.12 and 0.70.12

Pull Request resolved: https://github.com/facebook/react-native/pull/38185

Test Plan: N/A

Reviewed By: Andjeliko

Differential Revision: D47214106

Pulled By: cipolleschi

fbshipit-source-id: 8a623761754f46c34664b5f91208bdb5aad9d989"
react-native,c0b2770dee2fbd0bfa600bd5fc6bf8de6b690e1f,"add 0.71.12 and 0.70.11 changelog (#38182)

Summary:
Adds changelog for new patch.

## Changelog:

<!-- Help reviewers and the release process by writing your own changelog entry. For an example, see:
https://reactnative.dev/contributing/changelogs-in-pull-requests
-->

[Internal] [Changed] - add changelog entry for 0.71.12 and 0.70.11

Pull Request resolved: https://github.com/facebook/react-native/pull/38182

Test Plan: N/A

Reviewed By: GijsWeterings

Differential Revision: D47210080

Pulled By: cipolleschi

fbshipit-source-id: d0df8184a0a6f7848d2bf08102329b73bcb67846"
react-native,ed929dfd01dfc8c2a8fe154eaf0b851e28c8f7b6,"add 0.72.1 changelog (#38131)

Summary:
Adds changelog for new patch.

## Changelog:

<!-- Help reviewers and the release process by writing your own changelog entry. For an example, see:
https://reactnative.dev/contributing/changelogs-in-pull-requests
-->

[Internal] [Changed] - add changelog entry for 0.72.1

Pull Request resolved: https://github.com/facebook/react-native/pull/38131

Test Plan: N/A

Reviewed By: cortinico

Differential Revision: D47149515

Pulled By: cipolleschi

fbshipit-source-id: 737032c204d68749770801fa34ecb8d212b8958f"
react-native,6eb0327113c2c0bc9a54be05216893323a4facc6,"Update README.md - iOS support is 13.4 (#38108)

Summary:
According to the podfiles, the minimum version is 13.4

## Changelog:

[General] [Fixed] - Updated docs to match iOS 13.4 minimum requirement.

<!-- Help reviewers and the release process by writing your own changelog entry.

Pick one each for the category and type tags:

[ANDROID|GENERAL|IOS|INTERNAL] [BREAKING|ADDED|CHANGED|DEPRECATED|REMOVED|FIXED|SECURITY] - Message

For more details, see:
https://reactnative.dev/contributing/changelogs-in-pull-requests

Pull Request resolved: https://github.com/facebook/react-native/pull/38108

Reviewed By: jacdebug

Differential Revision: D47093313

Pulled By: blakef

fbshipit-source-id: f59b1be3a6608082fd680e42396aff9a269c77a0"
react-native,0daf9e19d1c04635681e467b7a31c91649c7f9b6,"split the changelog into decades (#38017)

Summary:
Well, looks like we've hit a GH limit 🤣

<img width=""1272"" alt=""Screenshot 2023-06-22 at 10 32 19"" src=""https://github.com/facebook/react-native/assets/16104054/d1901d7c-a06b-4dae-9ec4-1846dc458eb1"">

This PR splits the changelog into (for lack of better term) decades:

* lower than 0.60 (turns out we only started having proper changelogs in the mid 0.50-ish)
* 60->69
* 70+

This also works well because anything lower than 0.70 is now in the unsupported range.

## Changelog:

<!-- Help reviewers and the release process by writing your own changelog entry.

Pick one each for the category and type tags:

[ANDROID|GENERAL|IOS|INTERNAL] [BREAKING|ADDED|CHANGED|DEPRECATED|REMOVED|FIXED|SECURITY] - Message

For more details, see:
https://reactnative.dev/contributing/changelogs-in-pull-requests
-->

[Internal] [Changed] - split the changelog into decades

Pull Request resolved: https://github.com/facebook/react-native/pull/38017

Test Plan: N/A

Reviewed By: GijsWeterings

Differential Revision: D46932308

Pulled By: cipolleschi

fbshipit-source-id: f384d24cdf73c932b0b560919ac732bd993e93da"
react-native,3fe9654b452c43f638dfbd8c782a67725255a7d9,"add 0.72.0 changelog (#36553)

Summary:
Adds changelog for new minor 0.72.0

## Changelog:

<!-- Help reviewers and the release process by writing your own changelog entry. For an example, see:
https://reactnative.dev/contributing/changelogs-in-pull-requests
-->

[Internal] [Changed] - add changelog entry for 0.72.0

Pull Request resolved: https://github.com/facebook/react-native/pull/36553

Test Plan: N/A

Reviewed By: rshest

Differential Revision: D45778748

Pulled By: cipolleschi

fbshipit-source-id: c3cca1327db0f0d3c579137f7368a2861bb72bf7"
react-native,2ae163a7e8f56861ba081ed3909d4a1d890930f1,"Re-add the top level LICENSE file (#37916)

Summary:
Pull Request resolved: https://github.com/facebook/react-native/pull/37916

Repos on GitHub should have a top level LICENSE file to make sure GitHub can autodiscover
the correct license for the project.

Once we moved the file inside packages/react-native/ the autodiscovery is not working anymore (it returns a 404).

Changelog:
[Internal] - Re-add the top level LICENSE file

Reviewed By: hoxyq

Differential Revision: D46764347

fbshipit-source-id: cd760c004cf97248490b43f7ba08a47ef2d23c89"
react-native,7d4f233db32af0f8fbbe59de549532678ebf4b8e,"(docs): fix license url (#37909)

Summary:
Update the license url on the documentation because it throws 404 page not found

## Changelog:

[General] [Fixed] - License on the documentation throws 404 page not found

Pull Request resolved: https://github.com/facebook/react-native/pull/37909

Test Plan: Click the LICENSE and should open the license page

Reviewed By: GijsWeterings

Differential Revision: D46760941

Pulled By: hoxyq

fbshipit-source-id: f2522c51606ed5776aa6ae325143887749cc4d3a"
react-native,8d694c8e093f03a5bbc65ac8d94052b0fc93a93f,"add 0.71.11 changelog (#37887)

Summary:
Adds changelog for new patch.

## Changelog:

<!-- Help reviewers and the release process by writing your own changelog entry. For an example, see:
https://reactnative.dev/contributing/changelogs-in-pull-requests
-->

[Internal] [Changed] - add changelog entry for 0.71.11

Pull Request resolved: https://github.com/facebook/react-native/pull/37887

Test Plan: N/A

Reviewed By: dmytrorykun

Differential Revision: D46727332

Pulled By: cipolleschi

fbshipit-source-id: 169f37efa629771cd7fd1796e575f92abac26d9e"
react-native,5cc8ceeae210f2f23ef18ded7b7b614682f0d67b,"add 0.71.9 and 0.71.10 changelog (#37760)

Summary:
Adds changelog for new patch.

## Changelog:

<!-- Help reviewers and the release process by writing your own changelog entry. For an example, see:
https://reactnative.dev/contributing/changelogs-in-pull-requests
-->

[Internal] [Changed] - add changelog entry for 0.71.9 and 0.71.10

Pull Request resolved: https://github.com/facebook/react-native/pull/37760

Test Plan: N/A

Reviewed By: NickGerleman, cipolleschi

Differential Revision: D46525847

Pulled By: lunaleaps

fbshipit-source-id: 044e6c9f62db29c26754ab6981adf5cbeabf67b1"
react-native,09e152e00491c3e0a7a0ef53a5a2fb69ac2ca512,"add 0.70.10 and 0.69.11 changelog (#37781)

Summary:
Adds changelog for new patches.

## Changelog:

<!-- Help reviewers and the release process by writing your own changelog entry. For an example, see:
https://reactnative.dev/contributing/changelogs-in-pull-requests
-->

[Internal] [Changed] - add changelog entry for 0.70.10 and 0.69.11

Pull Request resolved: https://github.com/facebook/react-native/pull/37781

Test Plan: N/A

Reviewed By: NickGerleman

Differential Revision: D46564493

Pulled By: cipolleschi

fbshipit-source-id: c850e057d34f8862488b769076e36ebb5132f6cf"
react-native,9aa25e616214912fbdde7fcda66ebcba2efdbcbd,"add 0.71.8 changelog (#37354)

Summary:
Adds changelog for new patch.

## Changelog:

<!-- Help reviewers and the release process by writing your own changelog entry. For an example, see:
https://reactnative.dev/contributing/changelogs-in-pull-requests
-->

[Internal] [Changed] - add changelog entry for 0.71.8

Pull Request resolved: https://github.com/facebook/react-native/pull/37354

Test Plan: N/A

Reviewed By: lunaleaps

Differential Revision: D45733332

Pulled By: cipolleschi

fbshipit-source-id: 0505378aef165f66361f6fc21128fa85f0ef5e32"
react-native,49518214da7ce6a6fe0e2d70f2739501dfba7505,"add 0.68.7 changelog (#37106)

Summary:
Adds changelog for new patch.

## Changelog:

<!-- Help reviewers and the release process by writing your own changelog entry. For an example, see:
https://reactnative.dev/contributing/changelogs-in-pull-requests
-->

[Internal] [Changed] - add changelog entry for 0.68.7

Pull Request resolved: https://github.com/facebook/react-native/pull/37106

Test Plan: N/A

Reviewed By: dmytrorykun

Differential Revision: D45313093

Pulled By: cipolleschi

fbshipit-source-id: d84e8d61626181b2ebfad9304c5c9be4b0123015"
react-native,495506db78e7196eec14aaec965e7850f68d0194,"add 0.69.10 changelog (#37082)

Summary:
Adds changelog for new patch.

## Changelog:

<!-- Help reviewers and the release process by writing your own changelog entry. For an example, see:
https://reactnative.dev/contributing/changelogs-in-pull-requests
-->

[Internal] [Changed] - add changelog entry for 0.69.10

Pull Request resolved: https://github.com/facebook/react-native/pull/37082

Test Plan: N/A

Reviewed By: rshest

Differential Revision: D45277997

Pulled By: GijsWeterings

fbshipit-source-id: eb64c8b6b9f0d5c59140e12eb70f16a57eae5f82"
react-native,43732081beacc0680e95f0ee72fef6949c5926a7,"Update CHANGELOG with 0.71.7 release (#36973)

Summary:
Adding changelog for 0.71.7 release

## Changelog:

<!-- Help reviewers and the release process by writing your own changelog entry.

Pick one each for the category and type tags:

For more details, see:
https://reactnative.dev/contributing/changelogs-in-pull-requests
-->

[Internal] [Changed] - add changelog entry for 0.71.7

Pull Request resolved: https://github.com/facebook/react-native/pull/36973

Test Plan: N/A

Reviewed By: rshest, GijsWeterings

Differential Revision: D45114903

Pulled By: cortinico

fbshipit-source-id: c460858dd29d0c9da421bdaafb715ee71b9dd61f"
react-native,d61d343e41a37c0d28624645d348beae4da10fba,"add 0.70.9 changelog (#36975)

Summary:
Adds changelog for new patch.

## Changelog:

<!-- Help reviewers and the release process by writing your own changelog entry. For an example, see:
https://reactnative.dev/contributing/changelogs-in-pull-requests
-->

[Internal] [Changed] - add changelog entry for 0.70.9

Pull Request resolved: https://github.com/facebook/react-native/pull/36975

Test Plan: N/A

Reviewed By: NickGerleman

Differential Revision: D45115818

Pulled By: cortinico

fbshipit-source-id: a175a1ea6b864b21300f7f89731f3f501084949a"
react-native,234f1999a1fdc572c263c2da4e2b5ff78fbdf1f3,"chore: update all website links about react (#36638)

Summary:
New website of React is online, so some links about react should be also updated in README.md.

## Changelog:

<!-- Help reviewers and the release process by writing your own changelog entry.

Pick one each for the category and type tags:

[ANDROID|GENERAL|IOS|INTERNAL] [BREAKING|ADDED|CHANGED|DEPRECATED|REMOVED|FIXED|SECURITY] - Message

For more details, see:
https://reactnative.dev/contributing/changelogs-in-pull-requests
-->
[General] [Fixed] - Fix some links about react in readme

Pull Request resolved: https://github.com/facebook/react-native/pull/36638

Test Plan: The PR just changes some links in readme, don't need to test.

Reviewed By: jacdebug

Differential Revision: D44959199

Pulled By: blakef

fbshipit-source-id: 14a66a2d2b086fbe16f715c621c59a6d8d6ee698"
